PID,x0,xf,E0,Ef
924,-0.379583,509982,100,100
925,-0.379583,509065,100,100
926,-0.379583,508205,100,100
927,-0.379583,507685,100,100
928,-0.379583,508062,100,100
929,-0.379583,505146,100,100
930,-0.379583,507379,100,100
931,-0.379583,505691,100,100
932,-0.379583,507698,100,100
933,-0.379583,505967,100,100
934,-0.379583,509232,100,100
935,-0.379583,505924,100,100
936,-0.379583,509243,100,100
937,-0.379583,505569,100,100
938,-0.379583,509735,100,100
939,-0.379583,506114,100,100
940,-0.379583,506360,100,100
941,-0.379583,507665,100,100
942,-0.379583,508800,100,100
943,-0.379583,505952,100,100
944,-0.379583,506181,100,100
945,-0.379583,507835,100,100
946,-0.379583,507037,100,100
947,-0.379583,506788,100,100
948,-0.379583,509178,100,100
949,-0.379583,506221,100,100
950,-0.379583,507739,100,100
951,-0.379583,506516,100,100
952,-0.379583,507763,100,100
953,-0.379583,504139,100,100
954,-0.379583,505905,100,100
955,-0.379583,507819,100,100
956,-0.379583,507142,100,100
957,-0.379583,508988,100,100
958,-0.379583,508068,100,100
959,-0.379583,507896,100,100
960,-0.379583,507863,100,100
961,-0.379583,508150,100,100
962,-0.379583,509319,100,100
963,-0.379583,505841,100,100
964,-0.379583,505636,100,100
965,-0.379583,507051,100,100
966,-0.379583,507158,100,100
967,-0.379583,507589,100,100
968,-0.379583,507738,100,100
969,-0.379583,508128,100,100
970,-0.379583,507551,100,100
971,-0.379583,509740,100,100
972,-0.379583,506313,100,100
973,-0.379583,510300,100,100
974,-0.379583,508396,100,100
975,-0.379583,507142,100,100
976,-0.379583,506526,100,100
977,-0.379583,508467,100,100
978,-0.379583,509539,100,100
979,-0.379583,506686,100,100
980,-0.379583,505795,100,100
981,-0.379583,510326,100,100
982,-0.379583,508620,100,100
983,-0.379583,505912,100,100
984,-0.379583,505860,100,100
985,-0.379583,507041,100,100
986,-0.379583,506106,100,100
987,-0.379583,506577,100,100
988,-0.379583,507874,100,100
989,-0.379583,508404,100,100
990,-0.379583,509125,100,100
991,-0.379583,508222,100,100
992,-0.379583,508552,100,100
993,-0.379583,508180,100,100
994,-0.379583,505810,100,100
995,-0.379583,507648,100,100
996,-0.379583,508434,100,100
997,-0.379583,508929,100,100
998,-0.379583,508464,100,100
999,-0.379583,507114,100,100
