PID,weight,x,y,z,vx,vy,vz
5,1,-3.12206e+11,-7.72822e+11,1.96536e+11,6.55154e+07,-2.44067e+06,-2.55837e+07
5,1,-3.10513e+11,-7.65385e+11,1.90353e+11,6.53902e+07,-3.65165e+06,-2.5564e+07
5,1,-3.11026e+11,-7.66504e+11,1.96344e+11,6.52461e+07,-4.86125e+06,-2.55053e+07
5,1,-3.11623e+11,-7.7079e+11,1.9565e+11,6.5081e+07,-6.06959e+06,-2.54091e+07
5,1,-3.15444e+11,-7.69442e+11,1.9172e+11,6.48927e+07,-7.27654e+06,-2.5277e+07
5,1,-3.11765e+11,-7.65942e+11,1.87784e+11,6.46784e+07,-8.48287e+06,-2.51104e+07
5,1,-3.15224e+11,-7.68856e+11,1.87257e+11,6.44347e+07,-9.69068e+06,-2.49109e+07
5,1,-3.09619e+11,-7.65897e+11,1.90778e+11,6.41573e+07,-1.09025e+07,-2.46795e+07
5,1,-3.11381e+11,-7.65656e+11,1.92576e+11,6.38425e+07,-1.21195e+07,-2.44166e+07
5,1,-3.06671e+11,-7.71039e+11,1.86293e+11,6.34893e+07,-1.33391e+07,-2.41214e+07
5,1,-3.10011e+11,-7.69234e+11,1.88941e+11,6.31008e+07,-1.45543e+07,-2.37916e+07
5,1,-3.08919e+11,-7.66586e+11,1.90281e+11,6.26851e+07,-1.57546e+07,-2.34242e+07
5,1,-3.10048e+11,-7.66642e+11,1.90084e+11,6.22535e+07,-1.69286e+07,-2.30158e+07
5,1,-3.0827e+11,-7.70165e+11,1.86369e+11,6.18173e+07,-1.80667e+07,-2.25637e+07
5,1,-3.06746e+11,-7.72828e+11,1.91639e+11,6.13848e+07,-1.91639e+07,-2.2067e+07
5,1,-3.08467e+11,-7.68111e+11,1.86728e+11,6.09587e+07,-2.02202e+07,-2.15266e+07
5,1,-3.05623e+11,-7.67898e+11,1.87634e+11,6.05362e+07,-2.12397e+07,-2.09442e+07
5,1,-3.01949e+11,-7.69253e+11,1.90824e+11,6.01105e+07,-2.22283e+07,-2.03221e+07
5,1,-3.03842e+11,-7.74844e+11,1.87366e+11,5.96741e+07,-2.31916e+07,-1.9662e+07
5,1,-3.03824e+11,-7.72847e+11,1.85308e+11,5.92206e+07,-2.41334e+07,-1.89649e+07
5,1,-3.04874e+11,-7.71417e+11,1.88366e+11,5.8746e+07,-2.50545e+07,-1.82311e+07
5,1,-2.99804e+11,-7.71281e+11,1.91758e+11,5.82484e+07,-2.5954e+07,-1.74615e+07
5,1,-3.02491e+11,-7.73088e+11,1.87417e+11,5.77272e+07,-2.68293e+07,-1.6657e+07
5,1,-3.01173e+11,-7.76773e+11,1.90528e+11,5.71817e+07,-2.76776e+07,-1.58196e+07
5,1,-2.97732e+11,-7.73833e+11,1.89661e+11,5.66112e+07,-2.84963e+07,-1.49514e+07
5,1,-3.0192e+11,-7.76944e+11,1.83458e+11,5.60147e+07,-2.92833e+07,-1.40548e+07
5,1,-3.01521e+11,-7.72435e+11,1.89933e+11,5.53914e+07,-3.00363e+07,-1.31319e+07
5,1,-3.01327e+11,-7.7218e+11,1.85596e+11,5.47415e+07,-3.07528e+07,-1.21849e+07
5,1,-2.97769e+11,-7.77871e+11,1.84799e+11,5.40668e+07,-3.14297e+07,-1.12168e+07
5,1,-2.95023e+11,-7.78529e+11,1.89023e+11,5.33708e+07,-3.20635e+07,-1.02311e+07
5,1,-2.53613e+11,-7.73677e+11,2.01661e+11,5.48275e+07,3.07583e+07,-1.20661e+07
5,1,-2.58151e+11,-7.70735e+11,2.03264e+11,5.55249e+07,3.00274e+07,-1.29943e+07
5,1,-2.5646e+11,-7.67317e+11,2.0321e+11,5.62028e+07,2.92538e+07,-1.38996e+07
5,1,-2.53845e+11,-7.67407e+11,2.00808e+11,5.6854e+07,2.84435e+07,-1.47792e+07
5,1,-2.49545e+11,-7.68378e+11,2.02413e+11,5.74734e+07,2.76028e+07,-1.56295e+07
5,1,-2.49777e+11,-7.70231e+11,2.02931e+11,5.8059e+07,2.67374e+07,-1.6447e+07
5,1,-2.54698e+11,-7.67425e+11,2.00314e+11,5.86117e+07,2.58509e+07,-1.72294e+07
5,1,-2.52095e+11,-7.72321e+11,2.02308e+11,5.91349e+07,2.49448e+07,-1.79758e+07
5,1,-2.51969e+11,-7.73272e+11,2.03996e+11,5.96331e+07,2.40179e+07,-1.8687e+07
5,1,-2.53134e+11,-7.69589e+11,2.01553e+11,6.01104e+07,2.3067e+07,-1.9365e+07
5,1,-2.50921e+11,-7.659e+11,2.02918e+11,6.05693e+07,2.20887e+07,-2.00128e+07
5,1,-2.4969e+11,-7.70066e+11,2.03574e+11,6.10098e+07,2.10801e+07,-2.06333e+07
5,1,-2.51431e+11,-7.69526e+11,2.00259e+11,6.14292e+07,2.00406e+07,-2.12293e+07
5,1,-2.47597e+11,-7.709e+11,2.03615e+11,6.18232e+07,1.89715e+07,-2.18025e+07
5,1,-2.42556e+11,-7.70069e+11,1.98103e+11,6.21873e+07,1.78761e+07,-2.23537e+07
5,1,-2.46488e+11,-7.71566e+11,2.03743e+11,6.25188e+07,1.6758e+07,-2.28822e+07
5,1,-2.43443e+11,-7.70743e+11,2.04787e+11,6.28173e+07,1.56204e+07,-2.33857e+07
5,1,-2.43421e+11,-7.66968e+11,2.04623e+11,6.30858e+07,1.44648e+07,-2.38607e+07
5,1,-2.46955e+11,-7.68364e+11,1.97848e+11,6.33293e+07,1.32915e+07,-2.43023e+07
5,1,-2.44807e+11,-7.70234e+11,1.98434e+11,6.35535e+07,1.21004e+07,-2.47049e+07
5,1,-2.41317e+11,-7.6443e+11,2.04863e+11,6.37631e+07,1.08925e+07,-2.50636e+07
5,1,-2.44327e+11,-7.68689e+11,2.01004e+11,6.39609e+07,9.67047e+06,-2.53747e+07
5,1,-2.37153e+11,-7.67473e+11,2.01582e+11,6.41467e+07,8.43855e+06,-2.56369e+07
5,1,-2.40117e+11,-7.69031e+11,2.00984e+11,6.43185e+07,7.20153e+06,-2.58508e+07
5,1,-2.39144e+11,-7.70333e+11,1.99317e+11,6.44733e+07,5.96273e+06,-2.60196e+07
5,1,-2.34978e+11,-7.67438e+11,1.99955e+11,6.46076e+07,4.72255e+06,-2.61473e+07
5,1,-2.39709e+11,-7.67863e+11,1.99e+11,6.47179e+07,3.47813e+06,-2.62383e+07
5,1,-2.35686e+11,-7.67727e+11,1.97258e+11,6.4801e+07,2.22461e+06,-2.6296e+07
5,1,-2.32818e+11,-7.67239e+11,2.02334e+11,6.48536e+07,957597,-2.6323e+07
5,1,-2.32087e+11,-7.70542e+11,1.94908e+11,6.48724e+07,-324251,-2.63207e+07
5,1,-2.37229e+11,-7.6387e+11,1.99276e+11,6.48548e+07,-1.61769e+06,-2.62895e+07
5,1,-2.38542e+11,-7.68924e+11,2.0043e+11,6.47997e+07,-2.91527e+06,-2.62297e+07
5,1,-2.35516e+11,-7.69212e+11,1.94969e+11,6.47075e+07,-4.20751e+06,-2.61411e+07
5,1,-2.32051e+11,-7.66509e+11,1.93625e+11,6.45807e+07,-5.48572e+06,-2.60234e+07
5,1,-2.32604e+11,-7.70468e+11,1.92844e+11,6.44226e+07,-6.74418e+06,-2.58761e+07
5,1,-2.28222e+11,-7.69907e+11,1.99098e+11,6.42371e+07,-7.98066e+06,-2.5698e+07
5,1,-2.3538e+11,-7.70866e+11,1.96176e+11,6.4028e+07,-9.19524e+06,-2.54877e+07
5,1,-2.28857e+11,-7.66873e+11,1.94181e+11,6.37991e+07,-1.03883e+07,-2.52429e+07
5,1,-2.30602e+11,-7.6934e+11,1.97396e+11,6.35547e+07,-1.15591e+07,-2.49616e+07
5,1,-2.32675e+11,-7.69079e+11,1.97987e+11,6.32989e+07,-1.27057e+07,-2.46424e+07
5,1,-2.27082e+11,-7.70309e+11,1.99191e+11,6.30346e+07,-1.38261e+07,-2.4285e+07
5,1,-2.24718e+11,-7.70697e+11,1.92886e+11,6.27622e+07,-1.492e+07,-2.38913e+07
5,1,-2.2472e+11,-7.71882e+11,1.96126e+11,6.24778e+07,-1.59896e+07,-2.34649e+07
5,1,-2.26751e+11,-7.7016e+11,1.92391e+11,6.21741e+07,-1.70392e+07,-2.30107e+07
5,1,-2.26231e+11,-7.66472e+11,1.93232e+11,6.18423e+07,-1.80735e+07,-2.2534e+07
5,1,-2.24293e+11,-7.66563e+11,1.92361e+11,6.1475e+07,-1.9095e+07,-2.20391e+07
5,1,-2.20853e+11,-7.72604e+11,1.9011e+11,6.10692e+07,-2.01026e+07,-2.15288e+07
5,1,-2.20368e+11,-7.7218e+11,1.96054e+11,6.06269e+07,-2.1092e+07,-2.10043e+07
5,1,-2.20623e+11,-7.72827e+11,1.96772e+11,6.0154e+07,-2.20567e+07,-2.04655e+07
5,1,-2.23325e+11,-7.7238e+11,1.91324e+11,5.96579e+07,-2.29907e+07,-1.99126e+07
5,1,-2.25008e+11,-7.74097e+11,1.92524e+11,5.91448e+07,-2.38901e+07,-1.93457e+07
5,1,-2.19951e+11,-7.67267e+11,1.95929e+11,5.86184e+07,-2.47535e+07,-1.87653e+07
5,1,-2.23158e+11,-7.73487e+11,1.91752e+11,5.80798e+07,-2.55817e+07,-1.81719e+07
5,1,-2.20063e+11,-7.69813e+11,1.91936e+11,5.75298e+07,-2.63763e+07,-1.75647e+07
5,1,-2.20491e+11,-7.73389e+11,1.90433e+11,5.69694e+07,-2.71388e+07,-1.69423e+07
5,1,-2.2181e+11,-7.69806e+11,1.92037e+11,5.64011e+07,-2.78703e+07,-1.63025e+07
5,1,-2.15153e+11,-7.67811e+11,1.9127e+11,5.58276e+07,-2.85709e+07,-1.56432e+07
5,1,-2.21552e+11,-7.69353e+11,1.89285e+11,5.52514e+07,-2.92408e+07,-1.4963e+07
5,1,-2.15483e+11,-7.69984e+11,1.89215e+11,5.46739e+07,-2.988e+07,-1.42612e+07
5,1,-2.21218e+11,-7.69525e+11,1.88017e+11,5.40952e+07,-3.0489e+07,-1.35375e+07
5,1,-2.16334e+11,-7.70088e+11,1.9555e+11,5.35148e+07,-3.10686e+07,-1.27911e+07
5,1,-1.64566e+11,-7.77637e+11,2.12315e+11,5.46952e+07,3.14154e+07,-1.04232e+07
5,1,-1.64899e+11,-7.7153e+11,2.14271e+11,5.51821e+07,3.08732e+07,-1.13079e+07
5,1,-1.66084e+11,-7.69811e+11,2.14364e+11,5.56632e+07,3.02978e+07,-1.21748e+07
5,1,-1.64678e+11,-7.6892e+11,2.09299e+11,5.61384e+07,2.9692e+07,-1.30174e+07
5,1,-1.60898e+11,-7.73942e+11,2.13523e+11,5.66069e+07,2.90586e+07,-1.3832e+07
5,1,-1.65489e+11,-7.73549e+11,2.12691e+11,5.70672e+07,2.83999e+07,-1.46176e+07
5,1,-1.63979e+11,-7.7092e+11,2.10597e+11,5.75178e+07,2.77169e+07,-1.53759e+07
5,1,-1.62539e+11,-7.71765e+11,2.12783e+11,5.79576e+07,2.70093e+07,-1.61103e+07
5,1,-1.61599e+11,-7.68545e+11,2.10294e+11,5.83857e+07,2.62757e+07,-1.68247e+07
5,1,-1.57196e+11,-7.67255e+11,2.14689e+11,5.88015e+07,2.55141e+07,-1.7523e+07
5,1,-1.6116e+11,-7.69024e+11,2.10387e+11,5.92036e+07,2.47226e+07,-1.8208e+07
5,1,-1.61044e+11,-7.67985e+11,2.08707e+11,5.95903e+07,2.39003e+07,-1.88816e+07
5,1,-1.54464e+11,-7.71638e+11,2.10464e+11,5.99592e+07,2.30467e+07,-1.95448e+07
5,1,-1.54012e+11,-7.66888e+11,2.13636e+11,6.03082e+07,2.21619e+07,-2.01977e+07
5,1,-1.53561e+11,-7.67106e+11,2.09265e+11,6.06357e+07,2.12456e+07,-2.08402e+07
5,1,-1.53462e+11,-7.71467e+11,2.11934e+11,6.09415e+07,2.02964e+07,-2.14715e+07
5,1,-1.52738e+11,-7.71506e+11,2.11953e+11,6.12271e+07,1.93119e+07,-2.20903e+07
5,1,-1.58012e+11,-7.65736e+11,2.1393e+11,6.14952e+07,1.82885e+07,-2.26938e+07
5,1,-1.54921e+11,-7.72405e+11,2.07716e+11,6.17486e+07,1.72238e+07,-2.32778e+07
5,1,-1.51131e+11,-7.65835e+11,2.06407e+11,6.19899e+07,1.61173e+07,-2.38369e+07
5,1,-1.55763e+11,-7.6944e+11,2.08889e+11,6.22196e+07,1.49724e+07,-2.43646e+07
5,1,-1.48284e+11,-7.6925e+11,2.07143e+11,6.24368e+07,1.37965e+07,-2.48548e+07
5,1,-1.48751e+11,-7.67529e+11,2.11932e+11,6.26391e+07,1.26003e+07,-2.53026e+07
5,1,-1.5383e+11,-7.67736e+11,2.11586e+11,6.28238e+07,1.13948e+07,-2.57051e+07
5,1,-1.45676e+11,-7.6426e+11,2.0486e+11,6.29888e+07,1.01892e+07,-2.60617e+07
5,1,-1.48277e+11,-7.6781e+11,2.07405e+11,6.31334e+07,8.98735e+06,-2.63741e+07
5,1,-1.44844e+11,-7.69025e+11,2.06752e+11,6.32576e+07,7.78754e+06,-2.6645e+07
5,1,-1.46261e+11,-7.65552e+11,2.07137e+11,6.33613e+07,6.58308e+06,-2.68781e+07
5,1,-1.50916e+11,-7.6587e+11,2.11121e+11,6.34434e+07,5.36534e+06,-2.70765e+07
5,1,-1.45471e+11,-7.68486e+11,2.0421e+11,6.35009e+07,4.12736e+06,-2.72431e+07
5,1,-1.48412e+11,-7.70239e+11,2.0927e+11,6.35296e+07,2.86685e+06,-2.73799e+07
5,1,-1.48476e+11,-7.69269e+11,2.09974e+11,6.35249e+07,1.5875e+06,-2.74878e+07
5,1,-1.48199e+11,-7.65167e+11,2.03847e+11,6.34837e+07,297935,-2.75671e+07
5,1,-1.41632e+11,-7.66811e+11,2.06181e+11,6.34056e+07,-991111,-2.76173e+07
5,1,-1.4727e+11,-7.64325e+11,2.05078e+11,6.32927e+07,-2.27025e+06,-2.76372e+07
5,1,-1.40237e+11,-7.65144e+11,2.04475e+11,6.3149e+07,-3.53417e+06,-2.76252e+07
5,1,-1.38987e+11,-7.71291e+11,2.04774e+11,6.29781e+07,-4.78269e+06,-2.75799e+07
5,1,-1.44432e+11,-7.67414e+11,2.05914e+11,6.27817e+07,-6.02e+06,-2.75004e+07
5,1,-1.37317e+11,-7.69707e+11,2.01228e+11,6.25591e+07,-7.25266e+06,-2.73862e+07
5,1,-1.43101e+11,-7.67636e+11,2.00767e+11,6.23068e+07,-8.48723e+06,-2.72377e+07
5,1,-1.37882e+11,-7.6679e+11,2.07054e+11,6.20198e+07,-9.72832e+06,-2.70556e+07
5,1,-1.35193e+11,-7.70132e+11,2.06657e+11,6.16931e+07,-1.09776e+07,-2.68406e+07
5,1,-1.36301e+11,-7.69032e+11,2.03865e+11,6.13232e+07,-1.22334e+07,-2.65929e+07
5,1,-1.385e+11,-7.69878e+11,2.05622e+11,6.09092e+07,-1.34911e+07,-2.63118e+07
5,1,-1.35893e+11,-7.67059e+11,2.02261e+11,6.04539e+07,-1.47443e+07,-2.59954e+07
5,1,-1.35088e+11,-7.65408e+11,2.01324e+11,5.99631e+07,-1.59855e+07,-2.56409e+07
5,1,-1.37362e+11,-7.65202e+11,1.99754e+11,5.94451e+07,-1.72077e+07,-2.52448e+07
5,1,-1.35888e+11,-7.69654e+11,1.98742e+11,5.8908e+07,-1.84061e+07,-2.48036e+07
5,1,-1.33902e+11,-7.68001e+11,2.01248e+11,5.83576e+07,-1.95783e+07,-2.43147e+07
5,1,-1.36319e+11,-7.68085e+11,2.00512e+11,5.7795e+07,-2.07245e+07,-2.37771e+07
5,1,-1.37061e+11,-7.68978e+11,1.98576e+11,5.72163e+07,-2.18459e+07,-2.31922e+07
5,1,-1.29639e+11,-7.70353e+11,2.02717e+11,5.66145e+07,-2.2943e+07,-2.25631e+07
5,1,-1.3594e+11,-7.6864e+11,2.03034e+11,5.59829e+07,-2.40141e+07,-2.1895e+07
5,1,-1.32252e+11,-7.69818e+11,1.9747e+11,5.53184e+07,-2.50545e+07,-2.11928e+07
5,1,-1.31315e+11,-7.69545e+11,1.99036e+11,5.46235e+07,-2.6058e+07,-2.0461e+07
5,1,-1.33296e+11,-7.68458e+11,2.03102e+11,5.39057e+07,-2.70181e+07,-1.97021e+07
5,1,-7.57909e+10,-7.6663e+11,2.13106e+11,5.45382e+07,1.84659e+07,-2.7553e+07
5,1,-7.80906e+10,-7.70889e+11,2.09353e+11,5.49146e+07,1.72379e+07,-2.81412e+07
5,1,-8.04253e+10,-7.63937e+11,2.14045e+11,5.52831e+07,1.5983e+07,-2.86791e+07
5,1,-7.91098e+10,-7.65518e+11,2.15307e+11,5.56391e+07,1.47043e+07,-2.91671e+07
5,1,-7.89722e+10,-7.65499e+11,2.1025e+11,5.59783e+07,1.34042e+07,-2.96064e+07
5,1,-7.62767e+10,-7.63493e+11,2.10748e+11,5.62967e+07,1.20844e+07,-2.99984e+07
5,1,-7.33023e+10,-7.70374e+11,2.07267e+11,5.65911e+07,1.07446e+07,-3.03448e+07
5,1,-7.20129e+10,-7.66269e+11,2.08478e+11,5.68588e+07,9.38308e+06,-3.06473e+07
5,1,-7.85325e+10,-7.69225e+11,2.10584e+11,5.70973e+07,7.997e+06,-3.09071e+07
5,1,-7.58026e+10,-7.68454e+11,2.09335e+11,5.73045e+07,6.58388e+06,-3.11244e+07
5,1,-7.11151e+10,-7.66891e+11,2.09299e+11,5.74779e+07,5.14329e+06,-3.12983e+07
5,1,-7.12718e+10,-7.64555e+11,2.10262e+11,5.76162e+07,3.67824e+06,-3.1427e+07
5,1,-6.89009e+10,-7.67952e+11,2.0943e+11,5.77191e+07,2.19559e+06,-3.15076e+07
5,1,-7.17683e+10,-7.66497e+11,2.05896e+11,5.77884e+07,705383,-3.15372e+07
5,1,-7.11611e+10,-7.63041e+11,2.04499e+11,5.7828e+07,-780903,-3.1513e+07
5,1,-7.47096e+10,-7.65347e+11,2.10354e+11,5.78435e+07,-2.25252e+06,-3.14333e+07
5,1,-6.61417e+10,-7.63809e+11,2.07594e+11,5.78409e+07,-3.70143e+06,-3.12973e+07
5,1,-6.84114e+10,-7.69595e+11,2.09217e+11,5.78251e+07,-5.12361e+06,-3.11052e+07
5,1,-7.06363e+10,-7.68381e+11,2.02899e+11,5.77993e+07,-6.51924e+06,-3.08578e+07
5,1,-7.06718e+10,-7.65766e+11,2.09397e+11,5.77635e+07,-7.8921e+06,-3.05564e+07
5,1,-6.79485e+10,-7.65443e+11,2.02339e+11,5.77144e+07,-9.24825e+06,-3.02025e+07
5,1,-6.32168e+10,-7.64255e+11,2.0195e+11,5.76456e+07,-1.05945e+07,-2.97978e+07
5,1,-6.45736e+10,-7.67534e+11,2.01144e+11,5.75488e+07,-1.19366e+07,-2.93441e+07
5,1,-6.70847e+10,-7.69567e+11,2.08413e+11,5.74142e+07,-1.32785e+07,-2.88435e+07
5,1,-6.2641e+10,-7.66608e+11,2.0429e+11,5.72332e+07,-1.46203e+07,-2.82981e+07
5,1,-6.48188e+10,-7.71539e+11,2.01114e+11,5.7e+07,-1.59588e+07,-2.77098e+07
5,1,-6.60948e+10,-7.70072e+11,2.03851e+11,5.67132e+07,-1.72875e+07,-2.70801e+07
5,1,-6.23567e+10,-7.65218e+11,1.99583e+11,5.63766e+07,-1.85976e+07,-2.64094e+07
5,1,-6.08616e+10,-7.6412e+11,2.05185e+11,5.59982e+07,-1.98804e+07,-2.56972e+07
5,1,-6.58574e+10,-7.69536e+11,2.02969e+11,5.55874e+07,-2.11291e+07,-2.49422e+07
5,1,-6.20567e+10,-7.65202e+11,2.06879e+11,5.51515e+07,-2.234e+07,-2.41428e+07
5,1,-6.21962e+10,-7.64982e+11,2.01326e+11,5.46935e+07,-2.35124e+07,-2.32978e+07
5,1,-6.43012e+10,-7.70893e+11,2.03589e+11,5.42118e+07,-2.46472e+07,-2.24067e+07
5,1,-5.85808e+10,-7.65761e+11,2.03336e+11,5.37021e+07,-2.57451e+07,-2.147e+07
5,1,-1.94866e+10,-7.64517e+11,2.12958e+11,5.48473e+07,2.10578e+07,-2.54489e+07
5,1,-1.8364e+10,-7.71757e+11,2.12016e+11,5.53346e+07,1.98464e+07,-2.61245e+07
5,1,-1.55754e+10,-7.66906e+11,2.12803e+11,5.58142e+07,1.85841e+07,-2.67593e+07
5,1,-1.83144e+10,-7.67377e+11,2.13091e+11,5.62815e+07,1.72746e+07,-2.73499e+07
5,1,-1.3304e+10,-7.65316e+11,2.14992e+11,5.673e+07,1.59252e+07,-2.78929e+07
5,1,-1.43631e+10,-7.63547e+11,2.13073e+11,5.71527e+07,1.45447e+07,-2.83858e+07
5,1,-1.03241e+10,-7.65639e+11,2.13976e+11,5.75437e+07,1.31424e+07,-2.88273e+07
5,1,-1.35609e+10,-7.68589e+11,2.08234e+11,5.78993e+07,1.17252e+07,-2.92174e+07
5,1,-8.83447e+09,-7.63229e+11,2.12643e+11,5.8218e+07,1.02972e+07,-2.95566e+07
5,1,-1.48294e+10,-7.62453e+11,2.10449e+11,5.85005e+07,8.85968e+06,-2.98455e+07
5,1,-9.37557e+09,-7.6482e+11,2.11442e+11,5.87486e+07,7.41186e+06,-3.00844e+07
5,1,-1.09399e+10,-7.63147e+11,2.07601e+11,5.8964e+07,5.95303e+06,-3.02729e+07
5,1,-6.66965e+09,-7.69229e+11,2.07326e+11,5.91478e+07,4.48367e+06,-3.04102e+07
5,1,-8.28951e+09,-7.68367e+11,2.05595e+11,5.93007e+07,3.00595e+06,-3.04953e+07
5,1,-1.15677e+10,-7.66048e+11,2.09671e+11,5.94231e+07,1.52305e+06,-3.05277e+07
5,1,-6.14578e+09,-7.67385e+11,2.11566e+11,5.95152e+07,37731.8,-3.05069e+07
5,1,-4.76932e+09,-7.70049e+11,2.1165e+11,5.95774e+07,-1.44902e+06,-3.04326e+07
5,1,-4.48765e+09,-7.64733e+11,2.07938e+11,5.9609e+07,-2.9385e+06,-3.03046e+07
5,1,-9.06548e+09,-7.6842e+11,2.03147e+11,5.96086e+07,-4.43335e+06,-3.01225e+07
5,1,-6.85817e+09,-7.70268e+11,2.06261e+11,5.95731e+07,-5.93553e+06,-2.98861e+07
5,1,-3.74601e+09,-7.64847e+11,2.02805e+11,5.94989e+07,-7.44386e+06,-2.95956e+07
5,1,-4.4337e+09,-7.62529e+11,2.06718e+11,5.93832e+07,-8.9523e+06,-2.92518e+07
5,1,-2.70955e+09,-7.64371e+11,2.0837e+11,5.92251e+07,-1.045e+07,-2.88567e+07
5,1,-4.30758e+09,-7.65293e+11,2.06001e+11,5.90271e+07,-1.19234e+07,-2.84134e+07
5,1,1.80106e+09,-7.67654e+11,2.05436e+11,5.87936e+07,-1.33592e+07,-2.79258e+07
5,1,-3.09811e+09,-7.69917e+11,2.04722e+11,5.85293e+07,-1.47483e+07,-2.73984e+07
5,1,1.24552e+09,-7.64857e+11,2.00754e+11,5.82371e+07,-1.60877e+07,-2.68349e+07
5,1,1.05917e+09,-7.67024e+11,2.03986e+11,5.79161e+07,-1.73809e+07,-2.62381e+07
5,1,7.50551e+07,-7.68238e+11,2.01906e+11,5.75624e+07,-1.86358e+07,-2.56083e+07
5,1,7.09709e+08,-7.70346e+11,2.01172e+11,5.7171e+07,-1.98615e+07,-2.49438e+07
5,1,5.18177e+09,-7.71798e+11,2.05069e+11,5.67386e+07,-2.10647e+07,-2.42408e+07
5,1,2.55985e+09,-7.67777e+11,1.99376e+11,5.62657e+07,-2.22473e+07,-2.34948e+07
5,1,5.88971e+09,-7.70364e+11,2.03481e+11,5.57578e+07,-2.34056e+07,-2.27021e+07
5,1,4.60456e+09,-7.67134e+11,2.03586e+11,5.52242e+07,-2.45319e+07,-2.18616e+07
5,1,2.54732e+09,-7.65648e+11,2.01543e+11,5.46753e+07,-2.56161e+07,-2.09754e+07
5,1,5.12962e+09,-7.67685e+11,2.00258e+11,5.30089e+07,-2.87932e+07,-1.99898e+07
5,1,7.85522e+09,-7.73655e+11,2.04833e+11,5.1223e+07,-3.17389e+07,-1.88975e+07
5,1,1.07742e+10,-7.75396e+11,2.08736e+11,3.94731e+07,4.94827e+07,-1.15004e+07
5,1,6.36324e+09,-7.71288e+11,2.13611e+11,4.23247e+07,4.75082e+07,-1.30733e+07
5,1,6.8859e+09,-7.69291e+11,2.14679e+11,4.50234e+07,4.53399e+07,-1.45803e+07
5,1,1.12122e+10,-7.66449e+11,2.08457e+11,4.75687e+07,4.29852e+07,-1.60198e+07
5,1,1.0265e+10,-7.69189e+11,2.12204e+11,4.99618e+07,4.04475e+07,-1.73903e+07
5,1,1.01873e+10,-7.72967e+11,2.06822e+11,5.22027e+07,3.77278e+07,-1.86882e+07
5,1,7.9143e+09,-7.68878e+11,2.11438e+11,5.42895e+07,3.48272e+07,-1.99069e+07
5,1,1.0397e+10,-7.66161e+11,2.13584e+11,5.62171e+07,3.17489e+07,-2.10365e+07
5,1,8.66711e+09,-7.67747e+11,2.13671e+11,5.79782e+07,2.84997e+07,-2.2064e+07
5,1,9.9624e+09,-7.64884e+11,2.12241e+11,5.95643e+07,2.50894e+07,-2.29749e+07
5,1,1.29155e+10,-7.71021e+11,2.12152e+11,6.09662e+07,2.15304e+07,-2.37553e+07
5,1,1.07486e+10,-7.7153e+11,2.11297e+11,6.21742e+07,1.78359e+07,-2.4394e+07
5,1,1.69458e+10,-7.71762e+11,2.12232e+11,6.31768e+07,1.40213e+07,-2.48837e+07
5,1,1.24476e+10,-7.71468e+11,2.08086e+11,6.39609e+07,1.0106e+07,-2.52215e+07
5,1,1.3681e+10,-7.66028e+11,2.1017e+11,6.45125e+07,6.11591e+06,-2.54081e+07
5,1,1.36551e+10,-7.70966e+11,2.05776e+11,6.48205e+07,2.08335e+06,-2.54468e+07
5,1,1.91391e+10,-7.65271e+11,2.09447e+11,6.48782e+07,-1.9569e+06,-2.53424e+07
5,1,2.02212e+10,-7.70076e+11,2.07925e+11,6.46852e+07,-5.97273e+06,-2.51e+07
5,1,2.04579e+10,-7.64121e+11,2.06891e+11,6.42449e+07,-9.93805e+06,-2.47248e+07
5,1,1.76733e+10,-7.67879e+11,2.05869e+11,6.35636e+07,-1.38318e+07,-2.42214e+07
5,1,1.67782e+10,-7.67695e+11,2.08767e+11,6.2649e+07,-1.76346e+07,-2.35946e+07
5,1,1.95266e+10,-7.70236e+11,2.02586e+11,6.15111e+07,-2.13275e+07,-2.28487e+07
5,1,2.24828e+10,-7.64548e+11,2.05474e+11,6.016e+07,-2.48953e+07,-2.19883e+07
5,1,2.45579e+10,-7.68661e+11,2.04041e+11,5.86019e+07,-2.8331e+07,-2.10184e+07
5,1,1.78299e+10,-7.72001e+11,2.03529e+11,5.68348e+07,-3.1636e+07,-1.99444e+07
5,1,2.34037e+10,-7.72713e+11,2.0257e+11,5.48509e+07,-3.48121e+07,-1.87725e+07
5,1,1.99776e+10,-7.67537e+11,2.04434e+11,5.26446e+07,-3.78508e+07,-1.75096e+07
5,1,2.59453e+10,-7.71949e+11,2.07169e+11,5.02234e+07,-4.07286e+07,-1.61636e+07
5,1,2.65995e+10,-7.74588e+11,2.03603e+11,4.76116e+07,-4.34121e+07,-1.47428e+07
5,1,2.04483e+10,-7.73266e+11,2.0667e+11,4.48427e+07,-4.58712e+07,-1.32557e+07
5,1,2.08642e+10,-7.69561e+11,2.01555e+11,4.19462e+07,-4.80879e+07,-1.17102e+07
5,1,2.2802e+10,-7.70162e+11,2.03527e+11,3.89395e+07,-5.00571e+07,-1.01126e+07
5,1,2.71255e+10,-7.70589e+11,2.01373e+11,3.58318e+07,-5.17784e+07,-8.46764e+06
5,1,2.34017e+10,-7.69999e+11,2.06358e+11,3.26362e+07,-5.32487e+07,-6.77878e+06
5,1,1.87679e+10,-7.69198e+11,2.15869e+11,3.99428e+07,4.989e+07,-8.30398e+06
